time,flux,t,zenith,azimuth,sn1,sn2,sn3,sun_h
18632.0,1320.4006666666667,41072.0,37.09406666666666,159.21333333333337,0.2140428131096604,-0.5638669257149691,0.7976463904769158,1053.2193333333335
18640.0,1320.4033333333334,41080.0,37.084333333333326,159.2666666666667,0.21346987551878896,-0.563939185639664,0.7977488371323805,1053.3566666666668
18648.0,1320.4060000000002,41088.0,37.07459999999999,159.32000000000005,0.21289698276008315,-0.5640108513371829,0.797851260765789,1053.4940000000001
18656.0,1320.4086666666667,41096.0,37.06486666666666,159.37333333333336,0.21232413545981318,-0.5640819229515995,0.7979536613741858,1053.6313333333335
18664.0,1320.412,41104.0,37.05519999999999,159.4266666666667,0.21175166055253822,-0.5641532699857464,0.7980553378166404,1053.7673333333335
18672.0,1320.4160000000002,41112.0,37.04559999999999,159.48000000000005,0.21117955636031968,-0.5642248938274524,0.7981562905602252,1053.902
18680.0,1320.42,41120.0,37.035999999999994,159.53333333333336,0.2106074964298086,-0.5642959256753385,0.7982572208967363,1054.0366666666669
18688.0,1320.424,41128.0,37.026399999999995,159.5866666666667,0.21003548138336645,-0.5643663656719384,0.7983581288233405,1054.1713333333335
18696.0,1320.428,41136.0,37.0168,159.64,0.20946351184312714,-0.5644362139604475,0.7984590143372045,1054.306
18704.0,1320.432,41144.0,37.007200000000005,159.6933333333333,0.20889158843099437,-0.5645054706847232,0.7985598774354965,1054.4406666666666
18712.0,1320.4360000000001,41152.0,36.997600000000006,159.74666666666664,0.20831971176864275,-0.5645741359892851,0.7986607181153846,1054.5753333333332
18720.0,1320.44,41160.0,36.98800000000001,159.79999999999995,0.20774788247751663,-0.5646422100193129,0.7987615363740382,1054.71
18728.0,1320.4426666666668,41168.0,36.97866666666667,159.85333333333332,0.2071773817722592,-0.5647131834947011,0.7988595326271519,1054.8433333333332
18736.0,1320.4453333333333,41176.0,36.96933333333334,159.9066666666666,0.20660692349875567,-0.5647835692376506,0.798957507682079,1054.9766666666667
18744.0,1320.448,41184.0,36.96000000000001,159.95999999999998,0.2060365082719019,-0.564853367386848,0.7990554615362196,1055.11
18752.0,1320.4506666666666,41192.0,36.95066666666667,160.01333333333332,0.2054661367063737,-0.5649225780816299,0.7991533941869748,1055.2433333333333
18760.0,1320.4533333333334,41200.0,36.94133333333333,160.06666666666666,0.2048958094166222,-0.5649912014619848,0.7992513056317457,1055.3766666666668
18768.0,1320.4560000000001,41208.0,36.931999999999995,160.12,0.20432552701687495,-0.5650592376685505,0.7993491958679342,1055.51
18776.0,1320.4586666666667,41216.0,36.922666666666665,160.17333333333332,0.2037552901211347,-0.5651266868426156,0.7994470648929425,1055.6433333333334
